numero_de_cliente,Predicted
29268784,FALSE
29269249,FALSE
29269362,FALSE
29269814,FALSE
29270279,FALSE
29270361,FALSE
29270477,TRUE
29270496,FALSE
29270989,FALSE
29271325,FALSE
29271596,FALSE
29271633,FALSE
29272299,FALSE
29273308,FALSE
29273355,FALSE
29273518,TRUE
29273528,FALSE
29273559,FALSE
29274068,FALSE
29274140,FALSE
29274241,FALSE
29274266,FALSE
29274301,FALSE
29275039,FALSE
29275479,FALSE
29275601,FALSE
29275617,FALSE
29275881,FALSE
29275922,FALSE
29275950,FALSE
29276176,FALSE
29276990,FALSE
29277172,FALSE
29277288,FALSE
29277769,FALSE
29277929,FALSE
29278121,FALSE
29278306,FALSE
29278460,FALSE
29279019,FALSE
29279299,FALSE
29279387,FALSE
29280125,FALSE
29280609,FALSE
29281011,FALSE
29281485,FALSE
29281595,FALSE
29281862,FALSE
29281906,FALSE
29282164,TRUE
29282167,FALSE
29282356,FALSE
29282409,FALSE
29282415,FALSE
29282792,FALSE
29282880,FALSE
29282921,FALSE
29282924,FALSE
29283289,FALSE
29283433,FALSE
29283571,FALSE
29283700,FALSE
29284784,FALSE
29284941,FALSE
29285657,FALSE
29286543,FALSE
29287549,FALSE
29287828,FALSE
29287869,FALSE
29288083,FALSE
29288406,FALSE
29288523,FALSE
29288567,FALSE
29288827,FALSE
29289606,FALSE
29289644,FALSE
29289679,FALSE
29290451,FALSE
29290467,FALSE
29290546,FALSE
29290697,FALSE
29290772,FALSE
29291092,FALSE
29291262,FALSE
29291689,TRUE
29292161,TRUE
29292431,FALSE
29293521,FALSE
29293650,FALSE
29294049,FALSE
29294306,FALSE
29294498,FALSE
29294708,FALSE
29295346,FALSE
29295695,FALSE
29295861,FALSE
29295990,FALSE
29296197,FALSE
29296926,FALSE
29297511,FALSE
29298126,FALSE
29298290,FALSE
29298415,FALSE
29298497,FALSE
29299534,FALSE
29300002,FALSE
29300505,FALSE
29300643,FALSE
29300762,FALSE
29301205,FALSE
29301422,TRUE
29301943,FALSE
29301956,FALSE
29302650,TRUE
29302669,FALSE
29303043,FALSE
29303335,FALSE
29303555,FALSE
29303577,FALSE
29304023,FALSE
29304259,FALSE
29304334,FALSE
29304488,FALSE
29304937,FALSE
29305223,FALSE
29305308,FALSE
29305936,FALSE
29306040,FALSE
29306276,FALSE
29306317,FALSE
29306606,FALSE
29307438,FALSE
29307633,FALSE
29308434,FALSE
29308578,FALSE
29308717,FALSE
29308805,FALSE
29309018,FALSE
29309081,FALSE
29309157,FALSE
29309911,FALSE
29309980,FALSE
29310099,FALSE
29310168,FALSE
29310438,TRUE
29310536,FALSE
29310658,TRUE
29310746,FALSE
29311126,FALSE
29311576,FALSE
29311783,FALSE
29311821,FALSE
29312210,FALSE
29312634,FALSE
29313162,FALSE
29313288,FALSE
29313363,FALSE
29313385,FALSE
29313564,FALSE
29313611,FALSE
29313809,FALSE
29313941,FALSE
29313960,FALSE
29314042,FALSE
29314661,FALSE
29314698,FALSE
29315022,FALSE
29315192,FALSE
29315452,FALSE
29315509,FALSE
29315964,FALSE
29316118,FALSE
29316156,FALSE
29316209,FALSE
29316216,FALSE
29316250,FALSE
29316285,FALSE
29316806,FALSE
29316835,FALSE
29317039,FALSE
29317246,FALSE
29317312,FALSE
29317655,FALSE
29317664,FALSE
29317742,FALSE
29317818,FALSE
29317846,FALSE
29317981,FALSE
29318211,FALSE
29318339,FALSE
29318415,TRUE
29318452,FALSE
29318503,FALSE
29318588,FALSE
29318795,FALSE
29318798,FALSE
29318807,TRUE
29318902,FALSE
29319166,FALSE
29319169,FALSE
29319489,FALSE
29319929,FALSE
29320083,FALSE
29321098,FALSE
29321217,FALSE
29321271,FALSE
29322106,TRUE
29322109,FALSE
29322254,FALSE
29322288,FALSE
29322395,FALSE
29322436,FALSE
29322533,FALSE
29322684,FALSE
29322772,FALSE
29322857,FALSE
29322995,FALSE
29323190,FALSE
29323203,FALSE
29323369,FALSE
29323451,FALSE
29323916,TRUE
29323950,FALSE
29324142,FALSE
29324195,FALSE
29324258,FALSE
29324601,FALSE
29324786,FALSE
29324921,FALSE
29325040,FALSE
29325169,FALSE
29325273,FALSE
29325424,FALSE
29325521,FALSE
29325546,FALSE
29326149,FALSE
29326476,FALSE
29326504,FALSE
29326558,TRUE
29326677,FALSE
29327051,FALSE
29327591,FALSE
29327607,FALSE
29327792,FALSE
29327874,FALSE
29327890,FALSE
29328235,FALSE
29328283,TRUE
29328458,FALSE
29328594,FALSE
29328663,FALSE
29328688,FALSE
29328707,FALSE
29328722,FALSE
29328779,FALSE
29328955,FALSE
29329225,FALSE
29329228,FALSE
29329580,FALSE
29329709,FALSE
29329812,FALSE
29329951,FALSE
29330020,FALSE
29330076,FALSE
29330108,FALSE
29330702,FALSE
29330774,FALSE
29330868,FALSE
29331424,FALSE
29332049,FALSE
29332071,FALSE
29332090,FALSE
29332103,FALSE
29332112,FALSE
29332690,TRUE
29332904,FALSE
29332967,FALSE
29333099,FALSE
29334019,FALSE
29334076,FALSE
29334321,FALSE
29334406,FALSE
29334531,FALSE
29334663,FALSE
29334811,FALSE
29334814,FALSE
29334817,FALSE
29334892,FALSE
29334955,FALSE
29335009,FALSE
29335040,FALSE
29335178,FALSE
29335383,FALSE
29335643,FALSE
29335719,FALSE
29336020,FALSE
29336023,FALSE
29336149,TRUE
29336193,FALSE
29336196,FALSE
29336221,FALSE
29336617,FALSE
29336711,FALSE
29337098,FALSE
29337239,FALSE
29337387,FALSE
29337575,FALSE
29337635,FALSE
29337723,FALSE
29337742,FALSE
29338169,FALSE
29338301,FALSE
29338515,FALSE
29338625,FALSE
29338823,FALSE
29339470,FALSE
29339768,FALSE
29340092,FALSE
29340214,FALSE
29340469,FALSE
29340478,FALSE
29340588,FALSE
29340632,FALSE
29340642,FALSE
29340692,FALSE
29340984,FALSE
29340987,FALSE
29341003,FALSE
29341169,FALSE
29341198,FALSE
29341210,FALSE
29341276,FALSE
29341392,FALSE
29342134,FALSE
29342303,FALSE
29342498,FALSE
29342797,FALSE
29342828,FALSE
29343167,FALSE
29343174,FALSE
29343237,FALSE
29343356,FALSE
29343570,FALSE
29343777,FALSE
29344003,FALSE
29344041,FALSE
29344069,FALSE
29344091,FALSE
29344094,FALSE
29344295,FALSE
29344352,FALSE
29344459,FALSE
29344682,TRUE
29344766,FALSE
29344905,FALSE
29345162,FALSE
29345561,FALSE
29345574,FALSE
29345615,FALSE
29345627,FALSE
29345643,TRUE
29345737,FALSE
29345769,FALSE
29346036,FALSE
29346092,FALSE
29346271,FALSE
29346783,FALSE
29346796,FALSE
29347280,FALSE
29347346,FALSE
29347591,FALSE
29348053,FALSE
29348194,FALSE
29348599,FALSE
29348612,FALSE
29348750,FALSE
29348882,FALSE
29349070,FALSE
29349309,FALSE
29349397,FALSE
29349407,FALSE
29349438,FALSE
29349579,FALSE
29349702,FALSE
29349743,FALSE
29349774,FALSE
29349868,FALSE
29350104,FALSE
29350170,TRUE
29350296,FALSE
29350305,FALSE
29350365,FALSE
29350506,FALSE
29350707,FALSE
29350899,FALSE
29350965,FALSE
29351106,FALSE
29351298,FALSE
29351367,FALSE
29351370,FALSE
29351436,FALSE
29351483,FALSE
29351625,FALSE
29351951,FALSE
29352083,FALSE
29352331,FALSE
29352457,FALSE
29352774,FALSE
29353029,FALSE
29353189,FALSE
29353246,FALSE
29353839,FALSE
29353981,FALSE
29354097,FALSE
29354860,FALSE
29355140,FALSE
29355231,FALSE
29355416,FALSE
29355476,FALSE
29355611,FALSE
29355624,FALSE
29355756,FALSE
29355815,FALSE
29356076,FALSE
29356148,FALSE
29356262,FALSE
29356695,FALSE
29356877,FALSE
29356902,FALSE
29356909,FALSE
29356946,FALSE
29357301,FALSE
29357314,FALSE
29357713,FALSE
29357754,FALSE
29357826,FALSE
29358077,FALSE
29358099,FALSE
29358103,FALSE
29358131,FALSE
29358282,FALSE
29358329,FALSE
29358420,FALSE
29358448,FALSE
29358985,FALSE
29359142,FALSE
29359488,FALSE
29359598,FALSE
29360066,FALSE
29360220,FALSE
29360267,FALSE
29360474,FALSE
29361068,FALSE
29361276,FALSE
29361335,FALSE
29361568,FALSE
29361662,FALSE
29361850,FALSE
29361857,FALSE
29362215,FALSE
29362400,FALSE
29362611,FALSE
29362699,FALSE
29362771,FALSE
29362780,FALSE
29362831,FALSE
29363019,TRUE
29363164,FALSE
29363173,FALSE
29363267,FALSE
29363286,FALSE
29363289,FALSE
29364144,FALSE
29364559,FALSE
29364577,FALSE
29364747,FALSE
29365042,FALSE
29365096,FALSE
29365284,FALSE
29365382,FALSE
29365410,FALSE
29365457,FALSE
29365470,FALSE
29365488,FALSE
29365645,FALSE
29365865,FALSE
29365960,FALSE
29366000,FALSE
29366026,FALSE
29366032,FALSE
29366186,TRUE
29366374,FALSE
29366406,FALSE
29366418,FALSE
29366425,FALSE
29366946,FALSE
29367006,FALSE
29367069,FALSE
29367138,FALSE
29367430,FALSE
29367603,FALSE
29367637,FALSE
29367769,FALSE
29367791,FALSE
29367933,FALSE
29368030,FALSE
29368083,FALSE
29368790,FALSE
29368938,FALSE
29368950,FALSE
29369199,FALSE
29369202,FALSE
29369359,FALSE
29369673,FALSE
29369704,FALSE
29369896,FALSE
29370119,FALSE
29370141,FALSE
29370229,FALSE
29370336,FALSE
29370383,FALSE
29370399,FALSE
29370402,FALSE
29370506,FALSE
29370861,FALSE
29370873,FALSE
29370992,FALSE
29371407,FALSE
29371451,FALSE
29371470,FALSE
29371498,FALSE
29371816,FALSE
29371872,FALSE
29372098,FALSE
29372610,FALSE
29372686,FALSE
29372824,FALSE
29372984,FALSE
29373251,FALSE
29373264,FALSE
29373810,FALSE
29373914,FALSE
29374470,FALSE
29374608,FALSE
29374652,FALSE
29374938,FALSE
29374967,FALSE
29375045,TRUE
29375161,FALSE
29375378,FALSE
29375507,FALSE
29375931,FALSE
29376471,FALSE
29376566,FALSE
29376707,FALSE
29376742,FALSE
29376764,FALSE
29376870,FALSE
29376965,FALSE
29377087,FALSE
29377235,FALSE
29377251,FALSE
29377285,FALSE
29377288,FALSE
29377354,FALSE
29377401,FALSE
29377725,FALSE
29377737,FALSE
29377807,FALSE
29377819,FALSE
29378231,FALSE
29378281,FALSE
29378341,FALSE
29378413,FALSE
29378432,FALSE
29378859,FALSE
29378963,FALSE
29379088,FALSE
29379198,FALSE
29379211,FALSE
29379274,FALSE
29379431,FALSE
29379940,FALSE
29380031,FALSE
29380047,FALSE
29380270,FALSE
29380395,FALSE
29380562,FALSE
29380675,FALSE
29380992,FALSE
29381200,FALSE
29381256,FALSE
29381485,FALSE
29381620,FALSE
29381677,FALSE
29382060,FALSE
29382145,FALSE
29382186,FALSE
29382243,FALSE
29382378,FALSE
29382601,FALSE
29382773,FALSE
29382817,FALSE
29383047,FALSE
29383201,FALSE
29383392,FALSE
29383405,FALSE
29383424,FALSE
29383741,FALSE
29383860,FALSE
29383942,FALSE
29384118,FALSE
29384131,FALSE
29384439,FALSE
29384460,FALSE
29384526,FALSE
29384611,FALSE
29384753,FALSE
29384794,FALSE
29384809,FALSE
29384954,FALSE
29385136,FALSE
29385214,FALSE
29385312,TRUE
29385441,FALSE
29385472,FALSE
29385529,FALSE
29385551,FALSE
29385701,FALSE
29385975,FALSE
29386031,FALSE
29386214,FALSE
29386383,FALSE
29386515,FALSE
29386974,TRUE
29387209,FALSE
29387235,FALSE
29387244,FALSE
29388249,FALSE
29388290,FALSE
29388633,FALSE
29389057,FALSE
29389500,FALSE
29389839,FALSE
29389977,FALSE
29389983,FALSE
29390140,FALSE
29390159,FALSE
29390263,FALSE
29390338,FALSE
29390436,FALSE
29390552,FALSE
29390571,FALSE
29390979,FALSE
29391064,FALSE
29391149,FALSE
29391331,FALSE
29392223,FALSE
29392691,FALSE
29392723,FALSE
29393065,FALSE
29393144,FALSE
29393147,FALSE
29393172,FALSE
29393304,FALSE
29393405,FALSE
29393738,FALSE
29394287,FALSE
29394306,FALSE
29394357,FALSE
29394397,FALSE
29394444,FALSE
29394448,FALSE
29394624,FALSE
29394781,FALSE
29394975,FALSE
29395089,FALSE
29395274,FALSE
29395321,FALSE
29395330,FALSE
29395346,FALSE
29395450,FALSE
29395497,TRUE
29395575,FALSE
29395748,TRUE
29395896,FALSE
29396103,FALSE
29396175,FALSE
29396307,FALSE
29396421,FALSE
29396631,FALSE
29396738,FALSE
29396782,FALSE
29396798,FALSE
29397080,FALSE
29397683,FALSE
29397831,FALSE
29397929,FALSE
29398038,FALSE
29398048,FALSE
29398186,FALSE
29398192,FALSE
29398287,FALSE
29398981,FALSE
29399119,FALSE
29399147,FALSE
29399336,FALSE
29399361,FALSE
29399594,FALSE
29399697,FALSE
29399722,FALSE
29399832,FALSE
29400184,FALSE
29400269,FALSE
29400370,FALSE
29400922,FALSE
29401014,FALSE
29401032,FALSE
29401887,FALSE
29401981,FALSE
29402016,FALSE
29402044,FALSE
29402264,FALSE
29402861,FALSE
29402864,TRUE
29403417,FALSE
29403455,FALSE
29403674,FALSE
29403703,FALSE
29403806,FALSE
29403876,FALSE
29404608,FALSE
29404674,FALSE
29404928,FALSE
29404981,FALSE
29405132,FALSE
29405377,FALSE
29405443,FALSE
29405622,FALSE
29405632,FALSE
29405707,FALSE
29405842,FALSE
29405971,FALSE
29406310,FALSE
29406408,FALSE
29406873,FALSE
29406948,FALSE
29406967,FALSE
29407146,FALSE
29407642,FALSE
29407966,FALSE
29407969,TRUE
29408321,FALSE
29408513,FALSE
29408531,FALSE
29408560,FALSE
29408585,FALSE
29408629,FALSE
29408742,FALSE
29408751,FALSE
29408792,FALSE
29408833,FALSE
29408981,FALSE
29409147,FALSE
29409163,FALSE
29409348,FALSE
29409392,FALSE
29409534,FALSE
29409904,FALSE
29409945,FALSE
29410024,FALSE
29410115,FALSE
29410310,FALSE
29410332,FALSE
29410583,FALSE
29410649,FALSE
29410727,FALSE
29411010,FALSE
29411111,FALSE
29411277,FALSE
29411431,FALSE
29411466,FALSE
29411701,FALSE
29412022,FALSE
29412204,FALSE
29412659,FALSE
29412666,FALSE
29412810,FALSE
29412813,FALSE
29413068,FALSE
29413074,FALSE
29413090,FALSE
29413128,FALSE
29413347,FALSE
29413467,TRUE
29413523,FALSE
29413527,FALSE
29413696,FALSE
29413721,FALSE
29413831,FALSE
29414057,FALSE
29414145,FALSE
29414293,FALSE
29414764,FALSE
29414767,FALSE
29414833,FALSE
29414881,FALSE
29415261,FALSE
29415766,FALSE
29415795,FALSE
29416071,FALSE
29416159,FALSE
29416630,FALSE
29416806,FALSE
29417177,FALSE
29417460,TRUE
29417494,FALSE
29417661,FALSE
29417730,FALSE
29417937,FALSE
29417997,FALSE
29418101,FALSE
29418273,FALSE
29418446,FALSE
29418720,FALSE
29418936,FALSE
29419580,TRUE
29419703,FALSE
29419766,FALSE
29419794,FALSE
29419800,FALSE
29420799,FALSE
29420840,FALSE
29420969,FALSE
29421004,FALSE
29421063,FALSE
29421101,FALSE
29421654,FALSE
29421701,TRUE
29421795,FALSE
29421871,FALSE
29422109,FALSE
29422119,FALSE
29422244,FALSE
29422361,FALSE
29422584,FALSE
29422970,FALSE
29422989,FALSE
29422995,FALSE
29423080,FALSE
29423243,FALSE
29423275,FALSE
29423702,FALSE
29424038,FALSE
29424167,FALSE
29424192,FALSE
29424315,FALSE
29424563,FALSE
29424692,FALSE
29424770,FALSE
29424899,TRUE
29424984,FALSE
29425040,FALSE
29425053,FALSE
29425069,FALSE
29425207,FALSE
29425373,FALSE
29425443,FALSE
29425543,FALSE
29426096,FALSE
29426143,FALSE
29426175,FALSE
29426658,FALSE
29426671,FALSE
29426674,FALSE
29426781,FALSE
29426790,FALSE
29426954,FALSE
29427145,FALSE
29427148,FALSE
29427770,FALSE
29427902,FALSE
29428066,FALSE
29428669,FALSE
29428813,FALSE
29428949,FALSE
29429059,FALSE
29429269,FALSE
29429285,FALSE
29429326,FALSE
29429640,FALSE
29429699,FALSE
29429753,FALSE
29430177,FALSE
29430325,FALSE
29430343,FALSE
29430614,FALSE
29430705,FALSE
29430922,FALSE
29431261,FALSE
29431396,FALSE
29431443,FALSE
29431456,FALSE
29431591,FALSE
29431663,FALSE
29431858,FALSE
29431889,FALSE
29431892,FALSE
29432012,FALSE
29432100,FALSE
29432244,FALSE
29432310,FALSE
29432360,FALSE
29432370,FALSE
29432838,FALSE
29432957,FALSE
29432995,FALSE
29433058,FALSE
29433388,FALSE
29433837,FALSE
29433959,FALSE
29434082,FALSE
29434135,FALSE
29434236,FALSE
29434318,FALSE
29434352,FALSE
29434622,FALSE
29434704,FALSE
29434761,FALSE
29435053,FALSE
29435213,FALSE
29435266,TRUE
29435383,FALSE
29435672,TRUE
29435800,FALSE
29437117,FALSE
29437268,FALSE
29437802,FALSE
29437861,FALSE
29438009,FALSE
29438015,FALSE
29438248,FALSE
29438326,FALSE
29438559,FALSE
29438650,FALSE
29438911,FALSE
29439017,FALSE
29439442,FALSE
29439605,FALSE
29439668,FALSE
29439671,FALSE
29439677,FALSE
29439680,FALSE
29439762,FALSE
29439815,FALSE
29439979,FALSE
29440252,FALSE
29440277,FALSE
29440497,FALSE
29440774,FALSE
29440931,FALSE
29441006,FALSE
29441295,FALSE
29441311,FALSE
29441449,FALSE
29441524,FALSE
29442549,FALSE
29442665,FALSE
29442728,FALSE
29442746,FALSE
29443042,TRUE
29443315,FALSE
29443573,FALSE
29443752,FALSE
29444163,FALSE
29444584,FALSE
29444660,FALSE
29445395,FALSE
29445546,FALSE
29445744,FALSE
29445753,FALSE
29445910,FALSE
29446212,FALSE
29446328,FALSE
29446491,FALSE
29446523,FALSE
29446623,FALSE
29446658,FALSE
29446664,FALSE
29446689,FALSE
29446724,FALSE
29447160,FALSE
29447179,FALSE
29447186,FALSE
29447358,FALSE
29447701,FALSE
29447782,FALSE
29448031,FALSE
29448266,FALSE
29448310,FALSE
29448354,FALSE
29448935,FALSE
29449055,FALSE
29449083,FALSE
29449598,TRUE
29449950,FALSE
29450032,FALSE
29450038,FALSE
29450547,FALSE
29450670,FALSE
29450792,FALSE
29451226,FALSE
29451446,FALSE
29451992,FALSE
29452090,FALSE
29452451,FALSE
29452822,FALSE
29452932,FALSE
29453023,TRUE
29453133,FALSE
29453227,FALSE
29453239,FALSE
29453305,FALSE
29453456,FALSE
29453563,FALSE
29453748,FALSE
29453758,FALSE
29453962,FALSE
29454697,FALSE
29455272,FALSE
29455388,FALSE
29455599,FALSE
29455866,FALSE
29456164,FALSE
29456208,FALSE
29456705,FALSE
29457141,FALSE
29457179,FALSE
29457239,FALSE
29457465,FALSE
29457814,FALSE
29458238,FALSE
29458464,FALSE
29458530,FALSE
29458627,FALSE
29458765,FALSE
29458979,FALSE
29459029,FALSE
29459353,FALSE
29459488,FALSE
29459532,FALSE
29460233,FALSE
29460374,FALSE
29460663,FALSE
29460842,FALSE
29461442,FALSE
29461794,FALSE
29461913,FALSE
29462611,FALSE
29462633,FALSE
29462711,FALSE
29463129,FALSE
29463164,FALSE
29463186,FALSE
29463421,FALSE
29463886,FALSE
29463921,FALSE
29464568,FALSE
29465404,FALSE
29465488,FALSE
29465762,FALSE
29466016,FALSE
29466023,FALSE
29466117,FALSE
29466158,FALSE
29466173,FALSE
29466308,FALSE
29466459,FALSE
29466553,FALSE
29466880,FALSE
29466883,FALSE
29467534,FALSE
29467713,FALSE
29468413,FALSE
29468724,FALSE
29469023,FALSE
29469082,FALSE
29469152,FALSE
29469852,FALSE
29470022,FALSE
29470085,TRUE
29470100,FALSE
29470323,FALSE
29471234,FALSE
29471527,TRUE
29472073,FALSE
29473009,FALSE
29473210,FALSE
29473308,FALSE
29473383,FALSE
29474062,FALSE
29474511,FALSE
29474599,FALSE
29474643,FALSE
29474841,FALSE
29474992,TRUE
29475051,FALSE
29475174,FALSE
29475623,FALSE
29475670,FALSE
29475959,FALSE
29476010,FALSE
29476519,FALSE
29476782,FALSE
29476902,FALSE
29477593,FALSE
29477917,FALSE
29478639,FALSE
29478806,FALSE
29479195,FALSE
29479220,FALSE
29480040,FALSE
29480395,FALSE
29480515,FALSE
29481083,FALSE
29481375,TRUE
29481385,FALSE
29482397,FALSE
29482745,FALSE
29482758,FALSE
29482855,FALSE
29482968,FALSE
29483122,FALSE
29483166,FALSE
29483430,FALSE
29483707,FALSE
29483961,FALSE
29483977,FALSE
29484112,FALSE
29484159,FALSE
29484765,FALSE
29484988,FALSE
29485045,FALSE
29485067,FALSE
29485796,FALSE
29486179,FALSE
29486188,FALSE
29486320,FALSE
29486682,FALSE
29486688,FALSE
29486722,FALSE
29486726,FALSE
29487533,FALSE
29487860,FALSE
29488111,FALSE
29488403,FALSE
29488598,FALSE
29488617,FALSE
29488636,FALSE
29488991,TRUE
29489094,FALSE
29489280,FALSE
29489418,FALSE
29489638,FALSE
29489669,FALSE
29489814,FALSE
29490228,FALSE
29490775,FALSE
29490967,FALSE
29491114,FALSE
29491171,FALSE
29491372,FALSE
29491539,FALSE
29491561,FALSE
29491746,FALSE
29492318,FALSE
29492481,FALSE
29492525,FALSE
29492984,FALSE
29493081,TRUE
29493084,FALSE
29493345,FALSE
29493571,FALSE
29493772,FALSE
29494149,FALSE
29494221,FALSE
29494357,FALSE
29494576,FALSE
29494633,FALSE
29495060,FALSE
29495437,FALSE
29495648,FALSE
29495780,FALSE
29496509,FALSE
29496735,FALSE
29496848,FALSE
29496892,FALSE
29497049,FALSE
29497087,FALSE
29497137,FALSE
29497464,FALSE
29497542,FALSE
29497809,FALSE
29497828,FALSE
29497837,FALSE
29497850,FALSE
29498199,FALSE
29498334,FALSE
29498375,FALSE
29498403,FALSE
29498683,FALSE
29498745,FALSE
29498858,FALSE
29498940,FALSE
29498972,FALSE
29498987,FALSE
29498990,FALSE
29499000,FALSE
29499103,FALSE
29499286,FALSE
29499308,FALSE
29499396,FALSE
29499462,FALSE
29499653,FALSE
29499876,FALSE
29500125,FALSE
29500414,FALSE
29500954,FALSE
29501193,FALSE
29501695,FALSE
29501856,FALSE
29501937,FALSE
29501994,FALSE
29502179,FALSE
29502342,FALSE
29502776,FALSE
29503090,FALSE
29503241,FALSE
29503392,FALSE
29503398,FALSE
29503709,FALSE
29503832,FALSE
29504469,FALSE
29504699,FALSE
29504818,FALSE
29504837,FALSE
29504897,TRUE
29505211,FALSE
29505292,FALSE
29505475,FALSE
29505556,FALSE
29505870,FALSE
29505987,FALSE
29506131,FALSE
29506244,FALSE
29506461,FALSE
29506496,FALSE
29507080,FALSE
29507099,FALSE
29507149,FALSE
29507278,FALSE
29507385,FALSE
29507407,FALSE
29507799,FALSE
29507818,FALSE
29507925,FALSE
29508104,FALSE
29508503,FALSE
29508861,FALSE
29508893,FALSE
29508921,FALSE
29509087,TRUE
29509458,FALSE
29509518,FALSE
29509556,FALSE
29509797,FALSE
29509879,FALSE
29509901,FALSE
29509917,FALSE
29510174,FALSE
29510322,FALSE
29510382,FALSE
29510627,FALSE
29510724,FALSE
29510749,FALSE
29510784,FALSE
29510994,FALSE
29511324,FALSE
29511748,FALSE
29512116,FALSE
29512204,FALSE
29512339,FALSE
29512374,FALSE
29512506,TRUE
29512612,FALSE
29512738,FALSE
29513627,TRUE
29513643,FALSE
29513649,FALSE
29514541,FALSE
29514570,FALSE
29514639,FALSE
29514727,FALSE
29514921,FALSE
29515474,FALSE
29515613,FALSE
29515839,FALSE
29515842,FALSE
29516056,FALSE
29516269,FALSE
29516621,FALSE
29517136,FALSE
29517205,FALSE
29517268,FALSE
29517432,FALSE
29517476,FALSE
29517523,FALSE
29517686,FALSE
29518167,FALSE
29518245,FALSE
29518418,FALSE
29518427,FALSE
29518839,FALSE
29518955,FALSE
29519090,FALSE
29519222,FALSE
29519232,FALSE
29519401,FALSE
29519637,FALSE
29519898,FALSE
29520350,FALSE
29520400,FALSE
29520576,FALSE
29520878,FALSE
29520894,FALSE
29520909,FALSE
29521271,FALSE
29521274,FALSE
29521277,FALSE
29521604,FALSE
29522056,FALSE
29522197,FALSE
29522408,FALSE
29522634,FALSE
29522640,FALSE
29522662,FALSE
29522819,FALSE
29523178,FALSE
29523187,FALSE
29523485,FALSE
29523495,FALSE
29523620,FALSE
29523778,FALSE
29523913,FALSE
29523947,FALSE
29524073,FALSE
29524085,FALSE
29524173,FALSE
29524585,FALSE
29524598,FALSE
29524654,FALSE
29524877,FALSE
29525116,FALSE
29525515,FALSE
29525597,TRUE
29525703,FALSE
29526162,FALSE
29526325,FALSE
29526677,FALSE
29526809,FALSE
29526998,FALSE
29527438,FALSE
29527645,TRUE
29527692,FALSE
29527708,FALSE
29527843,FALSE
29528198,FALSE
29528213,FALSE
29528276,FALSE
29528612,FALSE
29528864,FALSE
29529882,FALSE
29530469,TRUE
29530523,FALSE
29531138,FALSE
29531160,FALSE
29531229,FALSE
29531239,FALSE
29531358,FALSE
29531528,FALSE
29531845,FALSE
29531961,FALSE
29532096,FALSE
29532411,FALSE
29532536,FALSE
29533227,FALSE
29533366,FALSE
29533419,FALSE
29533592,FALSE
29533787,FALSE
29533809,FALSE
29533884,FALSE
29534098,FALSE
29534145,FALSE
29534311,FALSE
29534380,FALSE
29534446,FALSE
29534550,FALSE
29534654,FALSE
29534823,FALSE
29535009,FALSE
29535024,FALSE
29535053,FALSE
29535062,FALSE
29535144,FALSE
29535304,FALSE
29535339,FALSE
29535445,FALSE
29535590,FALSE
29536039,FALSE
29536287,FALSE
29537019,FALSE
29537126,FALSE
29537255,FALSE
29537340,FALSE
29537418,FALSE
29537638,FALSE
29537755,FALSE
29537918,FALSE
29538295,FALSE
29538408,FALSE
29538452,FALSE
29538549,FALSE
29538983,FALSE
29539033,FALSE
29539718,FALSE
29539913,FALSE
29540070,TRUE
29540133,FALSE
29540409,FALSE
29540434,FALSE
29540453,FALSE
29540595,TRUE
29540613,FALSE
29540748,FALSE
29540792,FALSE
29540865,FALSE
29541078,FALSE
29541336,FALSE
29541358,FALSE
29541446,FALSE
29541502,FALSE
29541782,FALSE
29541807,FALSE
29541879,FALSE
29541892,FALSE
29542146,FALSE
29542382,TRUE
29542505,FALSE
29542618,FALSE
29542853,FALSE
29543186,FALSE
29543193,FALSE
29543337,FALSE
29543384,FALSE
29543598,FALSE
29543877,FALSE
29544019,FALSE
29544258,FALSE
29544270,TRUE
29544509,FALSE
29544855,FALSE
29544949,TRUE
29545144,FALSE
29545197,FALSE
29545253,FALSE
29545486,FALSE
29545618,FALSE
29546384,FALSE
29546476,TRUE
29546683,FALSE
29546865,FALSE
29546881,FALSE
29547380,FALSE
29547383,FALSE
29547556,FALSE
29548276,FALSE
29548445,FALSE
29548568,FALSE
29548822,FALSE
29548844,FALSE
29548961,FALSE
29548970,FALSE
29549130,FALSE
29549162,FALSE
29549589,FALSE
29549755,FALSE
29549762,FALSE
29549765,FALSE
29549787,FALSE
29549853,FALSE
29550007,FALSE
29550041,FALSE
29550305,FALSE
29550729,FALSE
29551018,FALSE
29551109,FALSE
29551329,FALSE
29551455,FALSE
29551687,FALSE
29552068,FALSE
29552190,FALSE
29552196,FALSE
29552212,FALSE
29552218,FALSE
29552253,FALSE
29552705,FALSE
29552756,FALSE
29552765,FALSE
29553230,FALSE
29553243,FALSE
29553657,FALSE
29553689,FALSE
29553773,FALSE
29553833,FALSE
29554336,FALSE
29554502,FALSE
29554619,FALSE
29554625,FALSE
29554672,FALSE
29554729,FALSE
29554757,FALSE
29554936,FALSE
29555055,FALSE
29555137,FALSE
29555319,FALSE
29555329,FALSE
29555404,FALSE
29555687,FALSE
29555734,FALSE
29555922,FALSE
29556177,FALSE
29556343,FALSE
29556635,FALSE
29556708,TRUE
29556758,FALSE
29556802,FALSE
29556815,FALSE
29556956,FALSE
29557254,FALSE
29557361,FALSE
29557396,FALSE
29557964,FALSE
29558341,FALSE
